record_id,date,year_be,month,season,station_id,station_type,tambon,pH,temp_c,EC_uS_cm,DO_mg_L,BOD_mg_L,COD_mg_L,NH3_mg_L,NO3_mg_L,TP_mg_L,TCB_MPN_100mL,FCB_MPN_100mL,WQI_al_score,WQI_al_class
2196,2025-01-13,2568,1,ฤดูแล้ง,BNH05,ลำห้วย (Tributary),ม่วงลาย,6.8,25.9,397.0,4.69,3.24,20.5,0.785,2.356,1.189,28517,15497,62.6,B (ดี)
2197,2024-09-24,2567,9,ฤดูฝน,NHK02,หนองหาร (Lake),ธาตุนาเวง,7.44,27.8,253.0,6.66,4.54,21.0,1.148,1.83,1.321,2009,974,70.4,B (ดี)
2198,2025-12-21,2568,12,ฤดูแล้ง,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,7.28,25.3,397.0,2.4,7.05,31.0,1.71,3.19,2.633,65610,26390,37.1,D (เสื่อมโทรม)
2199,2024-04-20,2567,4,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,6.79,28.7,286.0,6.38,2.13,15.9,0.3,1.317,0.285,3468,826,80.8,A (ดีมาก)
2200,2025-12-21,2568,12,ฤดูแล้ง,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.26,26.3,284.0,4.81,3.88,16.9,0.651,1.946,1.383,13637,5161,64.3,B (ดี)
2201,2024-10-01,2567,10,ฤดูฝน,BNH05,ลำห้วย (Tributary),ม่วงลาย,7.52,26.2,309.0,5.96,3.59,20.9,0.426,1.959,1.095,13435,6929,72.0,B (ดี)
2202,2024-05-19,2567,5,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,6.75,28.9,245.0,6.9,2.69,8.1,0.498,1.25,0.227,1749,408,82.5,A (ดีมาก)
2203,2024-10-12,2567,10,ฤดูฝน,NHK03,หนองหาร (Lake),ฮางโฮง,7.59,27.7,232.0,8.03,1.15,10.2,0.01,1.462,0.313,6188,2440,89.2,A (ดีมาก)
2204,2024-11-05,2567,11,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.08,26.2,242.0,6.81,1.61,11.3,0.158,0.611,0.954,2700,1468,82.6,A (ดีมาก)
2205,2024-12-14,2567,12,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.25,25.5,408.0,2.63,7.57,29.4,1.593,3.39,2.453,7979,2812,39.0,D (เสื่อมโทรม)
2206,2025-01-19,2568,1,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,6.96,24.5,339.0,5.08,3.81,14.6,1.23,2.239,1.315,14816,5076,61.5,B (ดี)
2207,2025-02-16,2568,2,ฤดูแล้ง,BNH04,ลำห้วย (Tributary),นาแก้ว,7.55,24.1,351.0,2.33,6.33,32.2,1.77,3.608,2.31,57190,22245,36.7,D (เสื่อมโทรม)
2208,2025-03-19,2568,3,ฤดูแล้ง,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.19,27.3,332.0,6.23,3.82,26.3,1.171,2.594,1.342,7983,1746,65.6,B (ดี)
2209,2024-02-02,2567,2,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,6.6,24.7,190.0,7.91,0.3,4.0,0.24,0.679,0.152,5747,2457,90.8,A (ดีมาก)
2210,2024-07-29,2567,7,ฤดูฝน,NHK10,หนองหาร (Lake),งิ้วด่อน,6.75,30.4,235.0,7.76,0.3,4.0,0.096,0.839,0.32,2802,1551,89.5,A (ดีมาก)
2211,2024-06-30,2567,6,ฤดูฝน,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.1,31.5,358.0,4.88,7.45,26.7,1.821,3.43,2.343,50498,28629,48.2,C (พอใช้)
2212,2024-09-03,2567,9,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,6.5,29.3,283.0,4.9,5.13,26.4,0.6,1.958,1.066,50827,14686,66.5,B (ดี)
2213,2024-01-03,2567,1,ฤดูแล้ง,NHK07,หนองหาร (Lake),บ้านแป้น,7.25,25.6,229.0,5.49,1.37,4.0,0.176,0.68,0.645,14779,7652,77.9,B (ดี)
2214,2024-04-21,2567,4,ฤดูแล้ง,BNH03,ลำห้วย (Tributary),ท่าแร่,6.34,28.4,303.0,2.8,5.85,31.5,1.511,3.386,2.312,14696,6950,41.0,C (พอใช้)
2215,2025-08-10,2568,8,ฤดูฝน,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,6.59,28.5,428.0,4.32,6.63,29.3,1.509,3.777,2.402,21924,10688,46.0,C (พอใช้)
2216,2025-05-02,2568,5,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.32,28.8,205.0,5.26,1.4,4.0,0.116,0.77,0.323,5552,2450,78.6,B (ดี)
2217,2024-07-21,2567,7,ฤดูฝน,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.02,32.3,220.0,7.49,0.3,4.0,0.01,0.606,1.022,6359,2870,86.1,A (ดีมาก)
2218,2025-04-24,2568,4,ฤดูแล้ง,NHK08,หนองหาร (Lake),นาตงวัฒนา,7.46,29.1,268.0,6.67,2.06,10.8,0.133,1.695,0.237,2362,1203,82.0,A (ดีมาก)
2219,2024-05-04,2567,5,ฤดูแล้ง,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.24,30.7,312.0,5.44,1.48,8.3,0.697,2.177,1.059,7067,1500,67.7,B (ดี)
2220,2025-01-03,2568,1,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,7.09,26.6,306.0,6.39,3.57,20.7,0.69,1.995,1.181,16360,4002,71.9,B (ดี)
2221,2025-12-23,2568,12,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,7.81,25.6,251.0,6.83,0.91,5.3,0.23,1.094,0.388,2808,713,83.4,A (ดีมาก)
2222,2024-08-01,2567,8,ฤดูฝน,NHK07,หนองหาร (Lake),บ้านแป้น,7.76,30.9,271.0,7.89,0.45,4.0,0.551,0.807,0.41,4276,1390,87.2,A (ดีมาก)
2223,2024-02-19,2567,2,ฤดูแล้ง,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.02,26.4,345.0,6.04,0.89,4.0,0.1,1.579,0.467,3353,1885,78.7,B (ดี)
2224,2025-01-27,2568,1,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,6.68,24.2,172.0,7.79,0.59,6.4,0.31,0.909,0.889,1407,793,85.4,A (ดีมาก)
2225,2025-06-19,2568,6,ฤดูฝน,NHK06,หนองหาร (Lake),บ้านแป้น,7.37,30.1,192.0,7.17,0.3,4.0,0.069,0.762,0.582,3185,1771,86.0,A (ดีมาก)
2226,2024-03-24,2567,3,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,7.24,29.0,217.0,7.42,0.3,4.0,0.101,1.176,0.334,8471,2371,86.8,A (ดีมาก)
2227,2025-03-11,2568,3,ฤดูแล้ง,NHK05,หนองหาร (Lake),ท่าแร่,7.55,26.5,183.0,6.95,2.29,6.5,0.242,0.798,0.271,1476,396,85.5,A (ดีมาก)
2228,2025-03-10,2568,3,ฤดูแล้ง,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.54,27.6,225.0,5.38,1.71,5.5,0.481,1.28,0.296,4871,2398,75.4,B (ดี)
2229,2024-12-09,2567,12,ฤดูแล้ง,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.23,23.7,290.0,7.4,2.44,5.1,0.149,1.776,0.735,3008,1265,82.4,A (ดีมาก)
2230,2024-06-17,2567,6,ฤดูฝน,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.7,31.5,229.0,6.37,0.42,4.8,0.05,0.854,0.459,2483,1448,82.9,A (ดีมาก)
2231,2025-04-23,2568,4,ฤดูแล้ง,NHK02,หนองหาร (Lake),ธาตุนาเวง,6.78,25.8,234.0,5.42,5.4,24.2,1.152,2.34,2.046,10368,6151,59.5,C (พอใช้)
2232,2025-07-12,2568,7,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.0,32.0,281.0,4.95,2.11,4.0,0.455,2.046,1.702,7372,3922,64.1,B (ดี)
2233,2024-12-28,2567,12,ฤดูแล้ง,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.52,26.4,249.0,6.68,0.74,4.0,0.159,2.245,0.174,2307,1163,80.4,A (ดีมาก)
2234,2025-11-17,2568,11,ฤดูแล้ง,BNH06,ลำห้วย (Tributary),เหล่าปอแดง,7.11,26.9,259.0,5.03,3.52,11.0,0.821,1.962,1.235,3690,2167,64.9,B (ดี)
2235,2024-07-30,2567,7,ฤดูฝน,NHK02,หนองหาร (Lake),ธาตุนาเวง,7.63,31.3,323.0,6.09,4.6,14.0,1.143,1.921,1.317,34341,14256,67.5,B (ดี)
2236,2024-01-07,2567,1,ฤดูแล้ง,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.45,23.9,200.0,6.5,0.89,4.0,0.232,0.768,0.247,9073,2471,83.8,A (ดีมาก)
2237,2024-11-08,2567,11,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,6.45,29.3,322.0,5.55,4.94,15.9,0.604,1.949,1.372,15384,6865,67.9,B (ดี)
2238,2024-08-15,2567,8,ฤดูฝน,BNH04,ลำห้วย (Tributary),นาแก้ว,7.21,30.9,407.0,4.46,6.93,31.7,1.34,3.767,2.321,32524,8823,48.0,C (พอใช้)
2239,2025-03-26,2568,3,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,6.66,27.0,319.0,2.78,6.5,33.3,1.511,5.244,2.166,72202,38159,35.4,D (เสื่อมโทรม)
2240,2024-07-17,2567,7,ฤดูฝน,NHK07,หนองหาร (Lake),บ้านแป้น,6.61,29.7,256.0,8.23,0.56,4.0,0.01,0.928,1.977,4814,2119,83.5,A (ดีมาก)
2241,2025-07-20,2568,7,ฤดูฝน,NHK05,หนองหาร (Lake),ท่าแร่,6.6,31.2,232.0,8.12,2.06,8.3,0.01,0.94,0.321,4339,1863,91.3,A (ดีมาก)
2242,2024-05-29,2567,5,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,7.32,30.5,207.0,8.12,2.49,13.0,0.457,0.638,0.422,4090,1746,89.2,A (ดีมาก)
2243,2024-02-25,2567,2,ฤดูแล้ง,NHK05,หนองหาร (Lake),ท่าแร่,7.27,24.4,269.0,6.91,1.78,7.5,0.307,0.844,0.799,10238,5968,82.2,A (ดีมาก)
2244,2025-09-02,2568,9,ฤดูฝน,BNH02,ลำห้วย (Tributary),เชียงเครือ,6.89,30.6,306.0,5.58,2.84,19.6,0.778,1.941,1.193,8167,4104,67.9,B (ดี)
2245,2025-05-20,2568,5,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,7.32,31.4,236.0,6.22,1.71,6.6,0.124,0.634,0.499,10888,6160,82.3,A (ดีมาก)
2246,2025-05-23,2568,5,ฤดูแล้ง,NHK05,หนองหาร (Lake),ท่าแร่,6.73,31.3,286.0,6.41,0.3,4.0,0.145,0.841,0.167,3327,944,84.0,A (ดีมาก)
2247,2024-06-17,2567,6,ฤดูฝน,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,6.78,30.0,377.0,5.38,6.06,24.0,1.688,3.192,2.206,40837,14706,52.6,C (พอใช้)
2248,2024-03-14,2567,3,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.21,25.5,293.0,2.39,8.27,27.6,1.6,3.711,2.152,99438,37501,38.3,D (เสื่อมโทรม)
2249,2024-08-24,2567,8,ฤดูฝน,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.8,29.5,282.0,8.07,0.3,4.0,0.269,0.87,0.536,1531,857,88.7,A (ดีมาก)
2250,2025-05-28,2568,5,ฤดูแล้ง,NHK02,หนองหาร (Lake),ธาตุนาเวง,6.89,31.6,234.0,4.19,3.42,17.3,1.061,3.823,1.351,21735,8283,53.0,C (พอใช้)
2251,2025-11-26,2568,11,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,6.6,26.4,244.0,7.4,2.94,18.0,0.121,0.624,0.198,2357,1267,89.1,A (ดีมาก)
2252,2025-08-17,2568,8,ฤดูฝน,NHK10,หนองหาร (Lake),งิ้วด่อน,7.56,32.6,182.0,7.37,0.81,7.1,0.274,0.97,0.151,6028,2544,87.2,A (ดีมาก)
2253,2025-12-06,2568,12,ฤดูแล้ง,NHK05,หนองหาร (Lake),ท่าแร่,6.95,23.2,216.0,7.17,1.02,8.6,0.12,0.831,0.556,8095,3392,85.6,A (ดีมาก)
2254,2025-08-18,2568,8,ฤดูฝน,NHK06,หนองหาร (Lake),บ้านแป้น,7.58,30.8,249.0,8.36,1.66,4.0,0.275,0.989,0.217,2506,1373,91.2,A (ดีมาก)
2255,2025-08-17,2568,8,ฤดูฝน,NHK08,หนองหาร (Lake),นาตงวัฒนา,7.24,30.4,277.0,7.99,0.3,4.1,0.01,0.649,0.198,6367,2314,92.3,A (ดีมาก)
2256,2025-10-05,2568,10,ฤดูฝน,NHK05,หนองหาร (Lake),ท่าแร่,7.44,27.7,197.0,6.66,0.94,4.0,0.01,0.982,0.234,2319,1191,85.1,A (ดีมาก)
2257,2025-08-18,2568,8,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,6.44,31.8,305.0,6.57,3.05,19.2,0.409,2.414,1.313,11442,3065,72.3,B (ดี)
2258,2024-12-04,2567,12,ฤดูแล้ง,BNH04,ลำห้วย (Tributary),นาแก้ว,6.81,24.7,377.0,3.75,6.38,35.1,1.599,3.11,2.258,28827,8486,45.9,C (พอใช้)
2259,2024-07-23,2567,7,ฤดูฝน,BNH04,ลำห้วย (Tributary),นาแก้ว,7.3,32.4,357.0,3.36,7.99,33.3,1.76,3.722,2.223,36921,8108,41.4,C (พอใช้)
2260,2025-02-01,2568,2,ฤดูแล้ง,BNH04,ลำห้วย (Tributary),นาแก้ว,6.79,25.1,341.0,2.56,7.96,43.5,1.95,3.531,2.311,117779,37630,36.9,D (เสื่อมโทรม)
2261,2024-11-08,2567,11,ฤดูแล้ง,BNH02,ลำห้วย (Tributary),เชียงเครือ,7.26,27.1,327.0,5.94,2.93,9.3,0.631,2.061,1.476,6785,4052,68.5,B (ดี)
2262,2024-05-17,2567,5,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,7.18,28.6,247.0,6.47,1.52,4.0,0.25,0.885,0.238,2103,538,83.2,A (ดีมาก)
2263,2025-10-10,2568,10,ฤดูฝน,BNH05,ลำห้วย (Tributary),ม่วงลาย,7.24,30.2,320.0,6.51,3.09,13.1,0.921,2.069,1.247,12607,6086,70.6,B (ดี)
2264,2025-07-26,2568,7,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,6.83,29.6,358.0,2.99,6.19,19.9,1.352,3.141,2.895,64755,19997,40.6,C (พอใช้)
2265,2025-11-28,2568,11,ฤดูแล้ง,NHK02,หนองหาร (Lake),ธาตุนาเวง,6.92,27.3,259.0,4.89,5.28,25.7,1.105,2.346,1.297,18154,8851,61.1,B (ดี)
2266,2025-01-10,2568,1,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,7.21,28.1,179.0,6.95,1.67,4.7,0.386,1.068,0.35,3075,1686,83.4,A (ดีมาก)
2267,2025-06-25,2568,6,ฤดูฝน,NHK03,หนองหาร (Lake),ฮางโฮง,7.13,31.8,224.0,7.33,0.46,13.0,0.023,1.229,0.211,9607,3462,87.3,A (ดีมาก)
2268,2024-08-21,2567,8,ฤดูฝน,NHK01,หนองหาร (Lake),เมืองสกลนคร,7.25,30.4,231.0,8.94,0.3,4.0,0.408,0.895,0.202,4361,2010,93.4,A (ดีมาก)
2269,2025-01-10,2568,1,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.32,24.5,374.0,4.11,6.78,33.8,1.557,3.118,2.154,52793,20075,48.2,C (พอใช้)
2270,2025-11-08,2568,11,ฤดูแล้ง,NHK05,หนองหาร (Lake),ท่าแร่,7.58,26.4,274.0,7.19,1.07,10.4,0.207,1.507,0.202,2377,707,84.7,A (ดีมาก)
2271,2025-06-05,2568,6,ฤดูฝน,NHK06,หนองหาร (Lake),บ้านแป้น,6.93,28.6,213.0,7.57,0.82,12.0,0.01,0.745,0.208,1655,822,90.1,A (ดีมาก)
2272,2024-04-24,2567,4,ฤดูแล้ง,NHK02,หนองหาร (Lake),ธาตุนาเวง,7.67,27.2,329.0,4.31,5.88,25.7,1.099,2.689,1.346,10163,5659,57.2,C (พอใช้)
2273,2024-03-17,2567,3,ฤดูแล้ง,NHK02,หนองหาร (Lake),ธาตุนาเวง,7.13,25.0,315.0,4.59,4.6,8.7,1.085,2.172,1.396,5968,3389,60.0,C (พอใช้)
2274,2024-08-26,2567,8,ฤดูฝน,NHK04,หนองหาร (Lake),เชียงเครือ,7.98,30.4,171.0,8.0,1.46,14.5,0.01,0.669,0.258,2123,802,92.0,A (ดีมาก)
2275,2024-03-15,2567,3,ฤดูแล้ง,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.08,25.8,334.0,1.52,7.27,16.5,2.003,3.168,2.564,120583,67235,31.9,D (เสื่อมโทรม)
2276,2024-02-01,2567,2,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,6.88,26.4,228.0,6.69,0.31,4.0,0.339,1.024,0.651,2733,1632,81.1,A (ดีมาก)
2277,2024-03-28,2567,3,ฤดูแล้ง,NHK08,หนองหาร (Lake),นาตงวัฒนา,6.61,26.3,359.0,6.96,2.15,10.0,0.357,0.653,0.157,2957,1544,85.9,A (ดีมาก)
2278,2025-12-09,2568,12,ฤดูแล้ง,BNH01,ลำห้วย (Tributary),ธาตุนาเวง,7.67,25.4,376.0,3.66,8.88,36.7,1.65,3.84,2.19,40890,21810,43.1,C (พอใช้)
2279,2025-04-07,2568,4,ฤดูแล้ง,NHK09,หนองหาร (Lake),เหล่าปอแดง,6.9,26.1,265.0,5.71,2.44,7.9,0.348,0.635,0.195,2222,1207,80.3,A (ดีมาก)
2280,2025-08-02,2568,8,ฤดูฝน,BNH02,ลำห้วย (Tributary),เชียงเครือ,7.03,30.6,323.0,5.34,2.26,11.5,0.4,2.684,1.124,17885,8993,66.9,B (ดี)
2281,2024-09-29,2567,9,ฤดูฝน,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,6.44,30.4,391.0,3.28,5.36,25.5,1.318,3.262,2.299,38806,21001,44.7,C (พอใช้)
2282,2024-09-09,2567,9,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,7.54,28.7,381.0,4.77,5.42,19.2,1.449,3.139,2.261,40505,17423,51.1,C (พอใช้)
2283,2025-05-02,2568,5,ฤดูแล้ง,BNH07,ลำห้วย (Tributary),งิ้วด่อน,7.85,28.4,294.0,5.88,4.03,25.2,0.767,2.4,1.447,32525,12423,66.5,B (ดี)
2284,2024-08-19,2567,8,ฤดูฝน,BNH04,ลำห้วย (Tributary),นาแก้ว,6.8,30.0,347.0,4.87,6.06,25.5,1.568,3.127,2.959,31226,11292,47.5,C (พอใช้)
2285,2024-04-12,2567,4,ฤดูแล้ง,NHK05,หนองหาร (Lake),ท่าแร่,7.13,29.0,235.0,7.64,0.3,4.0,0.403,0.697,0.534,4849,2715,86.7,A (ดีมาก)
2286,2024-09-01,2567,9,ฤดูฝน,BNH03,ลำห้วย (Tributary),ท่าแร่,7.07,30.2,343.0,4.0,8.34,47.0,1.418,3.407,2.34,50897,16717,46.6,C (พอใช้)
2287,2025-08-04,2568,8,ฤดูฝน,BNH07,ลำห้วย (Tributary),งิ้วด่อน,6.77,28.8,345.0,6.35,3.87,21.0,0.524,1.941,1.451,4344,2175,71.5,B (ดี)
2288,2025-03-25,2568,3,ฤดูแล้ง,NHK06,หนองหาร (Lake),บ้านแป้น,6.67,27.5,300.0,6.97,2.72,17.7,0.286,0.769,0.316,2665,1321,85.2,A (ดีมาก)
2289,2024-05-30,2567,5,ฤดูแล้ง,NHK07,หนองหาร (Lake),บ้านแป้น,7.29,31.7,242.0,6.14,0.3,4.0,0.112,0.764,0.362,5552,2714,82.3,A (ดีมาก)
2290,2025-05-01,2568,5,ฤดูแล้ง,NHK10,หนองหาร (Lake),งิ้วด่อน,7.0,28.5,215.0,6.94,2.11,4.5,0.246,0.707,0.204,5844,2642,86.1,A (ดีมาก)
2291,2025-07-15,2568,7,ฤดูฝน,NHK10,หนองหาร (Lake),งิ้วด่อน,7.06,28.5,315.0,8.31,0.3,4.0,0.01,1.06,0.181,3874,1141,92.4,A (ดีมาก)
2292,2025-03-04,2568,3,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.56,27.0,224.0,7.89,2.09,4.0,0.144,2.344,0.527,7622,1795,83.8,A (ดีมาก)
2293,2024-05-28,2567,5,ฤดูแล้ง,BNH04,ลำห้วย (Tributary),นาแก้ว,7.29,31.0,371.0,2.77,7.52,19.9,1.533,3.342,2.759,55268,32858,38.6,D (เสื่อมโทรม)
2294,2024-12-01,2567,12,ฤดูแล้ง,NHK08,หนองหาร (Lake),นาตงวัฒนา,7.31,23.5,259.0,6.68,1.12,4.0,0.19,0.898,0.469,7349,2623,83.3,A (ดีมาก)
2295,2024-10-14,2567,10,ฤดูฝน,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.21,27.5,255.0,8.69,2.45,10.5,0.232,0.727,1.003,4702,2106,89.9,A (ดีมาก)
2296,2024-11-02,2567,11,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,6.92,29.7,214.0,8.0,1.96,5.4,0.194,1.313,1.192,7883,3091,84.1,A (ดีมาก)
2297,2025-10-06,2568,10,ฤดูฝน,BNH08,ลำห้วย (Tributary),เมืองสกลนคร,7.07,25.4,346.0,3.68,4.39,11.3,1.392,3.186,3.023,104292,50392,42.7,C (พอใช้)
2298,2024-01-13,2567,1,ฤดูแล้ง,BNH03,ลำห้วย (Tributary),ท่าแร่,6.58,22.8,378.0,2.41,8.14,29.8,1.519,3.486,2.407,44251,9399,38.4,D (เสื่อมโทรม)
2299,2025-05-01,2568,5,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,6.78,29.9,213.0,6.14,0.3,4.0,0.234,0.759,0.411,3668,1142,81.4,A (ดีมาก)
2300,2025-04-29,2568,4,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,6.9,27.2,192.0,6.64,2.36,14.0,0.313,0.859,0.279,18528,10075,83.4,A (ดีมาก)
2301,2025-03-01,2568,3,ฤดูแล้ง,NHK03,หนองหาร (Lake),ฮางโฮง,7.4,24.5,265.0,6.87,3.17,20.0,0.111,1.053,0.906,2927,1632,81.9,A (ดีมาก)
2302,2025-03-27,2568,3,ฤดูแล้ง,NHK04,หนองหาร (Lake),เชียงเครือ,7.02,26.6,154.0,7.0,1.67,7.7,0.234,0.96,0.605,3171,1073,83.5,A (ดีมาก)
2303,2024-02-06,2567,2,ฤดูแล้ง,BNH07,ลำห้วย (Tributary),งิ้วด่อน,6.62,25.1,252.0,5.07,3.37,25.3,0.758,2.196,1.671,15426,9239,62.5,B (ดี)
2304,2025-05-13,2568,5,ฤดูแล้ง,NHK02,หนองหาร (Lake),ธาตุนาเวง,6.68,28.0,297.0,5.27,5.39,19.8,1.114,1.852,1.646,17212,6292,62.7,B (ดี)
2305,2024-03-05,2567,3,ฤดูแล้ง,BNH05,ลำห้วย (Tributary),ม่วงลาย,7.1,25.8,340.0,5.21,4.03,14.0,0.618,3.073,1.682,10252,5352,61.0,B (ดี)
2306,2024-02-15,2567,2,ฤดูแล้ง,NHK09,หนองหาร (Lake),เหล่าปอแดง,7.05,26.8,210.0,6.53,1.77,5.8,0.345,0.856,2.266,2550,521,72.8,B (ดี)
2307,2024-09-01,2567,9,ฤดูฝน,NHK06,หนองหาร (Lake),บ้านแป้น,7.76,28.4,216.0,7.76,0.3,5.3,0.157,1.255,0.267,11723,6683,88.1,A (ดีมาก)
2308,2025-07-13,2568,7,ฤดูฝน,BNH04,ลำห้วย (Tributary),นาแก้ว,7.1,30.1,289.0,4.07,5.76,20.7,1.541,3.612,2.221,71131,16643,46.1,C (พอใช้)
